Betashares Portfolio Holdings,
,
Fund Name,Betashares Global Shares ETF
Fund ASX Code,BGBL
Date,2023-09-21
,
Ticker,SEDOL,Name,Asset Class,Sector,Country,Currency,Weight (%),Shares/Units (#),Market Value (AUD),Notional Value (AUD)
FUTU UQ,BGK4T39,FUTU HOLDINGS LTD,Equities,Financials,Hong Kong,USD,0.011286492,137.0,12190.35,12190.35
ICL IT,6455530,ICL GROUP LTD,Equities,Materials,Israel,ILS,0.011224007099999999,1363.0,12122.86,12122.86
CAR-U CT,2117599,CANADIAN APARTMENT PROPERTIES,Equities,Real Estate,Canada,CAD,0.0112207394,220.0,12119.33,12119.33
PAAS CT,2669272,PAN AMERICAN SILVER CORP,Equities,Materials,Canada,CAD,0.0112118106,503.0,12109.69,12109.69
ZAL GY,BQV0SV7,ZALANDO SE,Equities,Consumer Discretionary,Germany,EUR,0.0111655372,311.0,12059.71,12059.71
9009 JT,6487425,KEISEI ELECTRIC RAILWAY CO LTD,Equities,Industrials,Japan,JPY,0.011125194599999999,208.0,12016.14,12016.14
8252 JT,6569527,MARUI GROUP CO LTD,Equities,Financials,Japan,JPY,0.0111164724,449.0,12006.72,12006.72
CTC/A CT,2172286,CANADIAN TIRE CORP LTD,Equities,Consumer Discretionary,Canada,CAD,0.011097406300000001,70.0,11986.12,11986.12
GFL CT,BKDT649,GFL ENVIRONMENTAL INC,Equities,Industrials,Canada,CAD,0.0110727397,232.0,11959.48,11959.48
9041 JT,6492968,KINTETSU GROUP HOLDINGS CO LTD,Equities,Industrials,Japan,JPY,0.011001364,259.0,11882.39,11882.39
LDO IM,B0DJNG0,LEONARDO SPA,Equities,Industrials,Italy,EUR,0.0109982711,520.0,11879.05,11879.05
WRT1V FH,4525189,WARTSILA OYJ ABP,Equities,Industrials,Finland,EUR,0.010991256900000001,629.0,11871.47,11871.47
4204 JT,6793821,SEKISUI CHEMICAL CO LTD,Equities,Consumer Discretionary,Japan,JPY,0.010990158199999999,508.0,11870.29,11870.29
TIGO SS,B00L2M8,MILLICOM INTERNATIONAL CELLULA,Equities,Communication Services,Guatemala,SEK,0.0108532404,467.0,11722.4,11722.4
2768 JT,6594143,SOJITZ CORP,Equities,Industrials,Japan,JPY,0.010780671,317.0,11644.02,11644.02
KGF LN,3319521,KINGFISHER PLC,Equities,Consumer Discretionary,Britain,GBP,0.010727154999999999,2744.0,11586.22,11586.22
9001 JT,6895169,TOBU RAILWAY CO LTD,Equities,Industrials,Japan,JPY,0.0107231266,273.0,11581.87,11581.87
RMV LN,BGDT3G2,RIGHTMOVE PLC,Equities,Communication Services,Britain,GBP,0.0107186127,1090.0,11577.0,11577.0
KESKOB FH,4490005,KESKO OYJ,Equities,Consumer Staples,Finland,EUR,0.0107180075,395.0,11576.34,11576.34
ANTO LN,0045614,ANTOFAGASTA PLC,Equities,Materials,Chile,GBP,0.0106715555,427.0,11526.17,11526.17
BMW3 GY,5756030,BAYERISCHE MOTOREN WERKE AG,Equities,Consumer Discretionary,Germany,EUR,0.0106617087,76.0,11515.53,11515.53
NVMI IT,6534161,NOVA LTD,Equities,Information Technology,Israel,ILS,0.0106236631,67.0,11474.44,11474.44
MAERSKB DC,4253048,AP MOLLER - MAERSK A/S,Equities,Industrials,Denmark,DKK,0.010619282,4.0,11469.71,11469.71
4967 JT,6149457,KOBAYASHI PHARMACEUTICAL CO LT,Equities,Consumer Staples,Japan,JPY,0.0106006258,163.0,11449.56,11449.56
3003 JT,6805317,HULIC CO LTD,Equities,Real Estate,Japan,JPY,0.0105688077,793.0,11415.19,11415.19
4185 JT,6470986,JSR CORP,Equities,Materials,Japan,JPY,0.0105501119,267.0,11395.0,11395.0
8473 JT,6309466,SBI HOLDINGS INC,Equities,Financials,Japan,JPY,0.0105165239,328.0,11358.72,11358.72
THULE SS,BSQXJ01,THULE GROUP AB,Equities,Consumer Discretionary,Sweden,SEK,0.010514194900000001,288.0,11356.21,11356.21
ADM LN,B02J639,ADMIRAL GROUP PLC,Equities,Financials,Britain,GBP,0.0104907232,242.0,11330.86,11330.86
4527 JT,6747367,ROHTO PHARMACEUTICAL CO LTD,Equities,Consumer Staples,Japan,JPY,0.0104529072,269.0,11290.01,11290.01
TRELB SS,4902384,TRELLEBORG AB,Equities,Industrials,Sweden,SEK,0.0104014941,293.0,11234.48,11234.48
FORTUM FH,5579550,FORTUM OYJ,Equities,Utilities,Finland,EUR,0.0103846445,564.0,11216.28,11216.28
WIX UW,BFZCHN7,WIX.COM LTD,Equities,Information Technology,Israel,USD,0.0103818069,80.0,11213.22,11213.22
3626 JT,B2Q4CR0,TIS INC,Equities,Information Technology,Japan,JPY,0.0103716116,314.0,11202.21,11202.21
ALA CT,B43WJC5,ALTAGAS LTD,Equities,Utilities,Canada,CAD,0.0103670969,365.0,11197.33,11197.33
FOX UW,BJJMGY5,FOX CORP,Equities,Communication Services,United States,USD,0.010333291900000001,242.0,11160.82,11160.82
8331 JT,6190563,CHIBA BANK LTD/THE,Equities,Financials,Japan,JPY,0.0103070758,932.0,11132.5,11132.5
MNG LN,BKFB1C6,M&G PLC,Equities,Financials,Britain,GBP,0.010293836800000001,2883.0,11118.2,11118.2
BDEV LN,0081180,BARRATT DEVELOPMENTS PLC,Equities,Consumer Discretionary,Britain,GBP,0.010263234500000001,1234.0,11085.15,11085.15
1821 HK,BHNCRK0,ESR GROUP LTD,Equities,Real Estate,China,HKD,0.01025701,5082.0,11078.43,11078.43
SAP CT,2112226,SAPUTO INC,Equities,Consumer Staples,Canada,CAD,0.010250240899999999,335.0,11071.11,11071.11
9007 JT,6656106,ODAKYU ELECTRIC RAILWAY CO LTD,Equities,Industrials,Japan,JPY,0.010144709500000001,447.0,10957.13,10957.13
SAGAB SS,B9M3PK4,SAGAX AB,Equities,Real Estate,Sweden,SEK,0.0101102599,359.0,10919.92,10919.92
4704 JT,6125286,TREND MICRO INC/JAPAN,Equities,Information Technology,Japan,JPY,0.010085170400000001,179.0,10892.82,10892.82
7186 JT,BD97JW7,CONCORDIA FINANCIAL GROUP LTD,Equities,Financials,Japan,JPY,0.0100831306,1434.0,10890.62,10890.62
SMIN LN,B1WY233,SMITHS GROUP PLC,Equities,Industrials,Britain,GBP,0.0100210203,338.0,10823.54,10823.54
TELIA SS,5978384,TELIA CO AB,Equities,Communication Services,Sweden,SEK,0.0099993677,3240.0,10800.15,10800.15
PEO PW,5473113,BANK POLSKA KASA OPIEKI SA,Equities,Financials,Poland,PLN,0.0099974285,297.0,10798.06,10798.06
KEY CT,B3SGMV5,KEYERA CORP,Equities,Energy,Canada,CAD,0.0099879441,290.0,10787.81,10787.81
7752 JT,6738220,RICOH CO LTD,Equities,Information Technology,Japan,JPY,0.0099712695,763.0,10769.8,10769.8
STE SP,6043214,SINGAPORE TECHNOLOGIES ENGINEE,Equities,Industrials,Singapore,SGD,0.0099416922,2446.0,10737.86,10737.86
4183 JT,6597368,MITSUI CHEMICALS INC,Equities,Materials,Japan,JPY,0.0099047536,247.0,10697.96,10697.96
TW/ LN,0878230,TAYLOR WIMPEY PLC,Equities,Consumer Discretionary,Britain,GBP,0.0098420282,4565.0,10630.21,10630.21
SCI SP,B08X163,SEMBCORP INDUSTRIES LTD,Equities,Utilities,Singapore,SGD,0.0098074908,1818.0,10592.91,10592.91
9064 JT,6985565,YAMATO HOLDINGS CO LTD,Equities,Industrials,Japan,JPY,0.009777618,405.0,10560.64,10560.64
AQN CT,B51BMR7,ALGONQUIN POWER & UTILITIES CO,Equities,Utilities,Canada,CAD,0.009752476400000001,988.0,10533.49,10533.49
9766 JT,6496681,KONAMI GROUP CORP,Equities,Communication Services,Japan,JPY,0.009735914200000001,127.0,10515.6,10515.6
LAND LN,BYW0PQ6,LAND SECURITIES GROUP PLC,Equities,Real Estate,Britain,GBP,0.0097027589,895.0,10479.79,10479.79
9962 JT,6595179,MISUMI GROUP INC,Equities,Industrials,Japan,JPY,0.009679274199999999,419.0,10454.42,10454.42
NPI CT,B68XHC3,NORTHLAND POWER INC,Equities,Utilities,Canada,CAD,0.0095911478,389.0,10359.24,10359.24
2897 JT,6641760,NISSIN FOODS HOLDINGS CO LTD,Equities,Consumer Staples,Japan,JPY,0.009586504,80.0,10354.22,10354.22
IVN CT,BD73C40,IVANHOE MINES LTD,Equities,Materials,Canada,CAD,0.0094622583,758.0,10220.03,10220.03
5334 JT,6619604,NITERRA CO LTD,Equities,Consumer Discretionary,Japan,JPY,0.0094603071,274.0,10217.92,10217.92
OCDO LN,B3MBS74,OCADO GROUP PLC,Equities,Consumer Staples,Britain,GBP,0.0093875413,817.0,10139.33,10139.33
VOW GY,5497102,VOLKSWAGEN AG,Equities,Consumer Discretionary,Germany,EUR,0.0093840633,47.0,10135.57,10135.57
UMI BB,BF44466,UMICORE SA,Equities,Materials,Belgium,EUR,0.0093065678,267.0,10051.87,10051.87
IFT NZ,6459286,INFRATIL LTD,Equities,Utilities,New Zealand,NZD,0.009284747999999999,1063.0,10028.3,10028.3
DCC LN,0242493,DCC PLC,Equities,Industrials,Britain,GBP,0.009259466999999999,112.0,10001.0,10001.0
6361 JT,6302700,EBARA CORP,Equities,Industrials,Japan,JPY,0.0092517195,133.0,9992.63,9992.63
VOLVA SS,B1QH7Y4,VOLVO AB,Equities,Industrials,Sweden,SEK,0.0092501476,306.0,9990.93,9990.93
DNP PW,BD0YVN2,DINO POLSKA SA,Equities,Consumer Staples,Poland,PLN,0.0092016869,74.0,9938.59,9938.59
LUN CT,2866857,LUNDIN MINING CORP,Equities,Materials,Chile,CAD,0.0091991263,875.0,9935.82,9935.82
WISE LN,BL9YR75,WISE PLC,Equities,Financials,Britain,GBP,0.0091808692,773.0,9916.1,9916.1
SOBI SS,B1CC9H0,SWEDISH ORPHAN BIOVITRUM AB,Equities,Healthcare,Sweden,SEK,0.0090964177,323.0,9824.89,9824.89
GIL CT,2254645,GILDAN ACTIVEWEAR INC,Equities,Consumer Discretionary,Canada,CAD,0.0090344146,229.0,9757.92,9757.92
ICP LN,BYT1DJ1,INTERMEDIATE CAPITAL GROUP PLC,Equities,Financials,Britain,GBP,0.0089947901,380.0,9715.12,9715.12
REC IM,B07DRZ5,RECORDATI INDUSTRIA CHIMICA E,Equities,Healthcare,Italy,EUR,0.0089785886,130.0,9697.62,9697.62
5831 JT,BP38QJ6,SHIZUOKA FINANCIAL GROUP INC,Equities,Financials,Japan,JPY,0.0089490855,731.0,9665.76,9665.76
PHNX LN,BGXQNP2,PHOENIX GROUP HOLDINGS PLC,Equities,Financials,Britain,GBP,0.008870238400000001,933.0,9580.6,9580.6
PST IM,BYYN701,POSTE ITALIANE SPA,Equities,Financials,Italy,EUR,0.0088113534,568.0,9517.0,9517.0
GFS UW,BMW7F63,GLOBALFOUNDRIES INC,Equities,Information Technology,United States,USD,0.008766266,106.0,9468.3,9468.3
AC CT,BSDHYK1,AIR CANADA,Equities,Industrials,Canada,CAD,0.0087475261,426.0,9448.06,9448.06
CTEC LN,BD3VFW7,CONVATEC GROUP PLC,Equities,Healthcare,Britain,GBP,0.0087415007,2210.0,9441.55,9441.55
6532 JT,BYP20B9,BAYCURRENT CONSULTING INC,Equities,Industrials,Japan,JPY,0.0087260263,184.0,9424.84,9424.84
6841 JT,6986427,YOKOGAWA ELECTRIC CORP,Equities,Information Technology,Japan,JPY,0.008718790399999999,308.0,9417.02,9417.02
7735 JT,6251028,SCREEN HOLDINGS CO LTD,Equities,Information Technology,Japan,JPY,0.0087105768,63.0,9408.15,9408.15
BOL FP,4572709,BOLLORE SE,Equities,Communication Services,France,EUR,0.0086321662,1073.0,9323.46,9323.46
6724 JT,6616508,SEIKO EPSON CORP,Equities,Information Technology,Japan,JPY,0.0086262304,362.0,9317.05,9317.05
WDP BB,BK8VQD9,WAREHOUSES DE PAUW CVA,Equities,Real Estate,Belgium,EUR,0.0086104926,235.0,9300.05,9300.05
8354 JT,B1TK1Y8,FUKUOKA FINANCIAL GROUP INC,Equities,Financials,Japan,JPY,0.008600005400000001,232.0,9288.72,9288.72
SIRI UW,BGLDK10,SIRIUS XM HOLDINGS INC,Equities,Communication Services,United States,USD,0.0085611234,1447.0,9246.73,9246.73
4768 JT,6267058,OTSUKA CORP,Equities,Information Technology,Japan,JPY,0.0085370341,144.0,9220.71,9220.71
6448 JT,6146500,BROTHER INDUSTRIES LTD,Equities,Information Technology,Japan,JPY,0.0085149648,355.0,9196.87,9196.87
SMDS LN,0822011,DS SMITH PLC,Equities,Materials,Britain,GBP,0.008492494900000001,1655.0,9172.6,9172.6
3436 JT,B0M0C89,SUMCO CORP,Equities,Information Technology,Japan,JPY,0.0084886371,439.0,9168.44,9168.44
BTO CT,B29VFC4,B2GOLD CORP,Equities,Materials,Canada,CAD,0.008484287,1905.0,9163.74,9163.74
9147 JT,BKSHP63,NIPPON EXPRESS HOLDINGS INC,Equities,Industrials,Japan,JPY,0.0084659273,111.0,9143.91,9143.91
ALE PW,BMBQDF6,ALLEGRO.EU SA,Equities,Consumer Discretionary,Poland,PLN,0.0083991747,843.0,9071.81,9071.81
KBX GY,BD2P9X9,KNORR-BREMSE AG,Equities,Industrials,Germany,EUR,0.0083486569,93.0,9017.25,9017.25
6370 JT,6497963,KURITA WATER INDUSTRIES LTD,Equities,Industrials,Japan,JPY,0.008343700400000001,161.0,9011.89,9011.89
5332 JT,6897466,TOTO LTD,Equities,Industrials,Japan,JPY,0.0082879844,217.0,8951.71,8951.71
REI-U CT,2229610,RIOCAN REAL ESTATE INVESTMENT,Equities,Real Estate,Canada,CAD,0.0082556391,401.0,8916.78,8916.78
PSN LN,0682538,PERSIMMON PLC,Equities,Consumer Discretionary,Britain,GBP,0.008212537300000001,424.0,8870.22,8870.22
6845 JT,6985543,AZBIL CORP,Equities,Information Technology,Japan,JPY,0.0082001081,179.0,8856.8,8856.8
ORNBV FH,B17NY40,ORION OYJ,Equities,Healthcare,Finland,EUR,0.0080897283,145.0,8737.58,8737.58
BEIJB SS,BP2NJ48,BEIJER REF AB,Equities,Industrials,Sweden,SEK,0.0080737392,536.0,8720.31,8720.31
3283 JT,B98BC67,NIPPON PROLOGIS REIT INC,Equities,Real Estate,Japan,JPY,0.008002442700000001,3.0,8643.31,8643.31
BIM FP,BF0LBX7,BIOMERIEUX,Equities,Healthcare,France,EUR,0.007905095800000001,57.0,8538.16,8538.16
3281 JT,B8RBZV7,GLP J-REIT,Equities,Real Estate,Japan,JPY,0.0078851049,6.0,8516.57,8516.57
7747 JT,B019MQ5,ASAHI INTECC CO LTD,Equities,Healthcare,Japan,JPY,0.0077681092000000005,295.0,8390.21,8390.21
LIFCOB SS,BL6K7K9,LIFCO AB,Equities,Industrials,Sweden,SEK,0.0077391377,310.0,8358.91,8358.91
LCID UW,BP0TR77,LUCID GROUP INC,Equities,Consumer Discretionary,United States,USD,0.0077216349000000005,1035.0,8340.01,8340.01
8984 JT,B0Z6WY0,DAIWA HOUSE REIT INVESTMENT CO,Equities,Real Estate,Japan,JPY,0.007679763599999999,3.0,8294.78,8294.78
7276 JT,6496324,KOITO MANUFACTURING CO LTD,Equities,Consumer Discretionary,Japan,JPY,0.0076423328,341.0,8254.36,8254.36
HIK LN,B0LCW08,HIKMA PHARMACEUTICALS PLC,Equities,Healthcare,Jordan,GBP,0.0075225897,201.0,8125.02,8125.02
SDR LN,BP9LHF2,SCHRODERS PLC,Equities,Financials,Britain,GBP,0.007375738599999999,1012.0,7966.41,7966.41
WFG CT,2951098,WEST FRASER TIMBER CO LTD,Equities,Materials,Canada,CAD,0.0073706923,72.0,7960.96,7960.96
ABDN LN,BF8Q6K6,ABRDN PLC,Equities,Financials,Britain,GBP,0.0072811212999999994,2639.0,7864.22,7864.22
EMP/A CT,2314000,EMPIRE CO LTD,Equities,Consumer Staples,Canada,CAD,0.0071824166,183.0,7757.61,7757.61
WMG UW,BLGJ610,WARNER MUSIC GROUP CORP,Equities,Communication Services,United States,USD,0.0070752828,163.0,7641.9,7641.9
KOG NO,5208241,KONGSBERG GRUPPEN ASA,Equities,Industrials,Norway,NOK,0.0068655072,114.0,7415.32,7415.32
KVUE UN,BQ84ZQ6,KENVUE INC,Equities,Consumer Staples,United States,USD,0.0067964875,226.0,7340.77,7340.77
3099 JT,B2Q4CL4,ISETAN MITSUKOSHI HOLDINGS LTD,Equities,Consumer Discretionary,Japan,JPY,0.0066860096,404.0,7221.45,7221.45
3861 JT,6657701,OJI HOLDINGS CORP,Equities,Materials,Japan,JPY,0.0065865677,1022.0,7114.04,7114.04
BG AV,BZ1GZ06,BAWAG GROUP AG,Equities,Financials,Austria,EUR,0.0065785351,98.0,7105.37,7105.37
1803 JT,6804400,SHIMIZU CORP,Equities,Industrials,Japan,JPY,0.0065165933,632.0,7038.46,7038.46
8960 JT,6723839,UNITED URBAN INVESTMENT CORP,Equities,Real Estate,Japan,JPY,0.0061993508000000004,4.0,6695.82,6695.82
MLT SP,B0D6P43,MAPLETREE LOGISTICS TRUST,Equities,Real Estate,Singapore,SGD,0.0061758926999999995,3503.0,6670.48,6670.48
6465 JT,B3FF8W8,HOSHIZAKI CORP,Equities,Industrials,Japan,JPY,0.0061655184,113.0,6659.27,6659.27
12 HK,6420538,HENDERSON LAND DEVELOPMENT CO,Equities,Real Estate,Hong Kong,HKD,0.0061477769,1683.0,6640.11,6640.11
9008 JT,6487362,KEIO CORP,Equities,Industrials,Japan,JPY,0.0061320771,120.0,6623.15,6623.15
5333 JT,6619507,NGK INSULATORS LTD,Equities,Industrials,Japan,JPY,0.0061169258,309.0,6606.79,6606.79
CEN NZ,6152529,CONTACT ENERGY LTD,Equities,Utilities,New Zealand,NZD,0.006085703400000001,872.0,6573.07,6573.07
83 HK,6810429,SINO LAND CO LTD,Equities,Real Estate,Hong Kong,HKD,0.0060551195,3898.0,6540.03,6540.03
4042 JT,6900289,TOSOH CORP,Equities,Materials,Japan,JPY,0.0060126565,306.0,6494.17,6494.17
TEL2B SS,B97C733,TELE2 AB,Equities,Communication Services,Sweden,SEK,0.0059924121,538.0,6472.3,6472.3
ANDR AV,B1WVF68,ANDRITZ AG,Equities,Industrials,Austria,EUR,0.0059083328,81.0,6381.49,6381.49
4005 JT,6858560,SUMITOMO CHEMICAL CO LTD,Equities,Materials,Japan,JPY,0.0058758542,1426.0,6346.41,6346.41
MINT SP,B4LR5Q8,MAPLETREE INDUSTRIAL TRUST,Equities,Real Estate,Singapore,SGD,0.0056716134,2346.0,6125.82,6125.82
JD/ LN,BM8Q5M0,JD SPORTS FASHION PLC,Equities,Consumer Discretionary,Britain,GBP,0.0056260425,2189.0,6076.59,6076.59
GENS SP,BDRTVP2,GENTING SINGAPORE LTD,Equities,Consumer Discretionary,Singapore,SGD,0.0056226709,6193.0,6072.95,6072.95
INW IM,BZ0P4R4,INFRASTRUTTURE WIRELESS ITALIA,Equities,Communication Services,Italy,EUR,0.0056100181,317.0,6059.29,6059.29
EVK GY,B5ZQ9D3,EVONIK INDUSTRIES AG,Equities,Materials,Germany,EUR,0.005561894899999999,202.0,6007.31,6007.31
6806 JT,6428725,HIROSE ELECTRIC CO LTD,Equities,Information Technology,Japan,JPY,0.0055508635,32.0,5995.4,5995.4
KGH PW,5263251,KGHM POLSKA MIEDZ SA,Equities,Materials,Poland,PLN,0.0055468947,149.0,5991.11,5991.11
2875 JT,6899967,TOYO SUISAN KAISHA LTD,Equities,Consumer Staples,Japan,JPY,0.005498345,97.0,5938.67,5938.67
SECUB SS,5554041,SECURITAS AB,Equities,Industrials,Sweden,SEK,0.0054191055,488.0,5853.09,5853.09
SSABB SS,B17H3F6,SSAB AB,Equities,Materials,Sweden,SEK,0.005383610699999999,723.0,5814.75,5814.75
7731 JT,6642321,NIKON CORP,Equities,Consumer Discretionary,Japan,JPY,0.0053808214,340.0,5811.74,5811.74
ADDTB SS,BLN8T44,ADDTECH AB,Equities,Industrials,Sweden,SEK,0.0052524597,233.0,5673.09,5673.09
HKL SP,6434915,HONGKONG LAND HOLDINGS LTD,Equities,Real Estate,Hong Kong,USD,0.0052061708,1058.0,5623.1,5623.1
VOE AV,4943402,VOESTALPINE AG,Equities,Materials,Austria,EUR,0.0051182724,127.0,5528.16,5528.16
AMP IM,B14NJ71,AMPLIFON SPA,Equities,Healthcare,Italy,EUR,0.0051037515999999995,109.0,5512.48,5512.48
AAK SS,BF2FPV3,AAK AB,Equities,Consumer Staples,Sweden,SEK,0.0050741718,196.0,5480.53,5480.53
QBR/B CT,2715777,QUEBECOR INC,Equities,Communication Services,Canada,CAD,0.0050549427000000004,160.0,5459.76,5459.76
17 HK,BM94GQ4,NEW WORLD DEVELOPMENT CO LTD,Equities,Real Estate,Hong Kong,HKD,0.0050444337,1806.0,5448.41,5448.41
288 HK,BLLHKZ1,WH GROUP LTD,Equities,Consumer Staples,Hong Kong,HKD,0.0050160741,6664.0,5417.78,5417.78
IP IM,5161407,INTERPUMP GROUP SPA,Equities,Industrials,Italy,EUR,0.0049640505,74.0,5361.59,5361.59
5938 JT,6900212,LIXIL CORP,Equities,Industrials,Japan,JPY,0.004866505,271.0,5256.23,5256.23
SAABB SS,5469554,SAAB AB,Equities,Industrials,Sweden,SEK,0.0048517931000000005,65.0,5240.34,5240.34
GETIB SS,7698356,GETINGE AB,Equities,Healthcare,Sweden,SEK,0.0048209179,188.0,5206.99,5206.99
DEMANT DC,BZ01RF1,DEMANT A/S,Equities,Healthcare,Denmark,DKK,0.0047206897999999995,76.0,5098.74,5098.74
6976 JT,6870564,TAIYO YUDEN CO LTD,Equities,Information Technology,Japan,JPY,0.0046815952,113.0,5056.51,5056.51
JMAT LN,BZ4BQC7,JOHNSON MATTHEY PLC,Equities,Materials,Britain,GBP,0.0046776598,156.0,5052.26,5052.26
6823 HK,B4TXDZ3,HKT TRUST & HKT LTD,Equities,Communication Services,Hong Kong,HKD,0.0046335709,3026.0,5004.64,5004.64
HL/ LN,B1VZ0M2,HARGREAVES LANSDOWN PLC,Equities,Financials,Britain,GBP,0.0046209996,321.0,4991.06,4991.06
2702 JT,6371863,MCDONALD'S HOLDINGS CO JAPAN L,Equities,Consumer Discretionary,Japan,JPY,0.0046179296,83.0,4987.75,4987.75
1876 HK,BKDXJH5,BUDWEISER BREWING CO APAC LTD,Equities,Consumer Staples,China,HKD,0.0046056578,1513.0,4974.49,4974.49
HUH1V FH,4447476,HUHTAMAKI OYJ,Equities,Materials,Finland,EUR,0.0045541149,96.0,4918.82,4918.82
NEXI IM,BJ1F880,NEXI SPA,Equities,Financials,Italy,EUR,0.0045477374,489.0,4911.94,4911.94
HOLMB SS,BDQQ1Q5,HOLMEN AB,Equities,Materials,Sweden,SEK,0.0045444625,82.0,4908.4,4908.4
ADP FP,B164FY1,AEROPORTS DE PARIS,Equities,Industrials,France,EUR,0.0045192896,26.0,4881.21,4881.21
BLND LN,0136701,BRITISH LAND CO PLC/THE,Equities,Real Estate,Britain,GBP,0.0045047986,788.0,4865.56,4865.56
DIE BB,4247494,D'IETEREN GROUP,Equities,Consumer Discretionary,Belgium,EUR,0.0044660672,18.0,4823.72,4823.72
1177 HK,B00XSF9,SINO BIOPHARMACEUTICAL LTD,Equities,Healthcare,Hong Kong,HKD,0.0043971953,8363.0,4749.34,4749.34
3038 JT,B14RJB7,KOBE BUSSAN CO LTD,Equities,Consumer Staples,Japan,JPY,0.0043806138,128.0,4731.43,4731.43
CU CT,2172639,CANADIAN UTILITIES LTD,Equities,Utilities,Canada,CAD,0.004359053,135.0,4708.14,4708.14
2181 JT,B3CY709,PERSOL HOLDINGS CO LTD,Equities,Industrials,Japan,JPY,0.0043284668999999994,179.0,4675.11,4675.11
TOM NO,BPLXRG7,TOMRA SYSTEMS ASA,Equities,Industrials,Norway,NOK,0.0043254301,249.0,4671.83,4671.83
EBO NZ,6160038,EBOS GROUP LTD,Equities,Healthcare,Australia,NZD,0.00431603,145.0,4661.67,4661.67
TSEM IT,6320605,TOWER SEMICONDUCTOR LTD,Equities,Information Technology,Israel,ILS,0.004299067,117.0,4643.35,4643.35
ACKB BB,5715774,ACKERMANS & VAN HAAREN NV,Equities,Industrials,Belgium,EUR,0.0041998014,19.0,4536.14,4536.14
MFT NZ,6603038,MAINFREIGHT LTD,Equities,Industrials,New Zealand,NZD,0.0041664478000000005,76.0,4500.11,4500.11
ELI BB,B09M9F4,ELIA GROUP SA/NV,Equities,Utilities,Belgium,EUR,0.0041073544,26.0,4436.29,4436.29
7013 JT,6466985,IHI CORP,Equities,Industrials,Japan,JPY,0.0040657572,132.0,4391.36,4391.36
9684 JT,6309262,SQUARE ENIX HOLDINGS CO LTD,Equities,Communication Services,Japan,JPY,0.004024307600000001,81.0,4346.59,4346.59
KINVB SS,BNKF607,KINNEVIK AB,Equities,Financials,Sweden,SEK,0.0039523117,265.0,4268.83,4268.83
1913 HK,B4PFFW4,PRADA SPA,Equities,Consumer Discretionary,Italy,HKD,0.0038849728,449.0,4196.09,4196.09
241 HK,BRXVS60,ALIBABA HEALTH INFORMATION TEC,Equities,Consumer Staples,China,HKD,0.0038388322,4624.0,4146.26,4146.26
1038 HK,BYVS6J1,CK INFRASTRUCTURE HOLDINGS LTD,Equities,Utilities,Hong Kong,HKD,0.0037169593,533.0,4014.63,4014.63
AFX GY,5922961,CARL ZEISS MEDITEC AG,Equities,Healthcare,Germany,EUR,0.0036981879000000002,30.0,3994.35,3994.35
4751 JT,6220501,CYBERAGENT INC,Equities,Communication Services,Japan,JPY,0.0035641768999999995,460.0,3849.61,3849.61
NTGY SQ,5650422,NATURGY ENERGY GROUP SA,Equities,Utilities,Spain,EUR,0.0035532261,86.0,3837.78,3837.78
4922 JT,6194468,KOSE CORP,Equities,Consumer Staples,Japan,JPY,0.0035404747,32.0,3824.01,3824.01
8954 JT,6527774,ORIX JREIT INC,Equities,Real Estate,Japan,JPY,0.0034849347,2.0,3764.02,3764.02
3064 JT,B1GHR88,MONOTARO CO LTD,Equities,Industrials,Japan,JPY,0.0034332424999999997,223.0,3708.19,3708.19
3769 JT,B06CMQ9,GMO PAYMENT GATEWAY INC,Equities,Financials,Japan,JPY,0.0033207791,42.0,3586.72,3586.72
384 HK,6460794,CHINA GAS HOLDINGS LTD,Equities,Utilities,China,HKD,0.003261561,2314.0,3522.76,3522.76
1929 HK,B4R39F7,CHOW TAI FOOK JEWELLERY GROUP,Equities,Consumer Discretionary,China,HKD,0.0029754824,1453.0,3213.77,3213.77
FTRE UW,BRXYZ57,FORTREA HOLDINGS INC,Equities,,United States,USD,0.0028212875,70.0,3047.23,3047.23
EMBRACB SS,BMDTR73,EMBRACER GROUP AB,Equities,Communication Services,Sweden,SEK,0.0022666324,692.0,2448.15,2448.15
ZWPZ3 Index,,MSCI WORLD INDEX  DEC23,Index Futures,,,USD,,1.0,,142051.12
USD,,USD - UNITED STATES DOLLAR,Cash,,,USD,0.07727431559999999,53549.67,83462.7,83462.7
GBP,,GBP - BRITISH POUND,Cash,,,GBP,0.0259757535,14644.66,28055.98,28055.98
CAD,,CAD - CANADA DOLLAR,Cash,,,CAD,0.0225128664,21028.28,24315.780000000002,24315.780000000002
AUD,,AUD - AUSTRALIA DOLLAR,Cash,,,AUD,0.013989522,15109.85,15109.85,15109.85
CHF,,CHF - SWISS FRANC,Cash,,,CHF,0.0101170656,6342.1900000000005,10927.27,10927.27
HKD,,HKD - HONG KONG DOLLAR,Cash,,,HKD,0.0094421363,51180.14,10198.3,10198.3
EUR,,EUR - EURO,Cash,,,EUR,0.008534197,5548.1,9217.650000000001,9217.650000000001
SGD,,SGD - SINGAPORE DOLLAR,Cash,,,SGD,0.0070989601,6724.37,7667.47,7667.47
DKK,,DKK - DANISH KRONE,Cash,,,DKK,0.0066496722,32223.66,7182.2,7182.2
